Generation	NumSamples	Depth	TargetSampleSize	ActualSampleSize
10.568701	2	6	200	200
10.568701	2	7	200	200
10.568701	2	8	200	200
10.568701	2	9	200	200
10.568701	2	10	200	200
10.568701	2	0	2000	2000
10.568701	2	1	2000	2000
10.568701	2	2	2000	2000
10.568701	2	3	2000	2000
10.568701	2	4	2000	2000
10.568701	2	5	2000	2000
10.568701	2	6	2000	2000
10.568701	2	7	2000	2000
10.568701	2	8	2000	2000
10.568701	2	9	2000	2000
10.568701	2	10	2000	2000
10.568701	4	0	400	400
10.568701	4	1	400	400
10.568701	4	2	400	400
10.568701	4	3	400	400
10.568701	4	4	400	400
10.568701	4	5	400	400
10.568701	4	6	400	400
10.568701	4	7	400	400
10.568701	4	8	400	400
10.568701	4	9	400	400
10.568701	4	10	400	400
10.568701	4	0	4000	4000
10.568701	4	1	4000	4000
10.568701	4	2	4000	4000
10.568701	4	3	4000	4000
10.568701	4	4	4000	4000
10.568701	4	5	4000	4000
10.568701	4	6	4000	4000
10.568701	4	7	4000	4000
10.568701	4	8	4000	4000
10.568701	4	9	4000	4000
10.568701	4	10	4000	4000
20.574774	1	0	100	100
20.574774	1	1	100	100
20.574774	1	2	100	100
20.574774	1	3	100	100
20.574774	1	4	100	100
20.574774	1	5	100	100
20.574774	1	6	100	100
20.574774	1	7	100	100
20.574774	1	8	100	100
20.574774	1	9	100	100
20.574774	1	10	100	100
20.574774	1	0	1000	1000
20.574774	1	1	1000	1000
20.574774	1	2	1000	1000
20.574774	1	3	1000	1000
20.574774	1	4	1000	1000
20.574774	1	5	1000	1000
20.574774	1	6	1000	1000
20.574774	1	7	1000	1000
20.574774	1	8	1000	1000
20.574774	1	9	1000	1000
20.574774	1	10	1000	1000
20.574774	2	0	200	200
20.574774	2	1	200	200
20.574774	2	2	200	200
20.574774	2	3	200	200
20.574774	2	4	200	200
20.574774	2	5	200	200
20.574774	2	6	200	200
20.574774	2	7	200	200
20.574774	2	8	200	200
20.574774	2	9	200	200
20.574774	2	10	200	200
20.574774	2	0	2000	2000
20.574774	2	1	2000	2000
20.574774	2	2	2000	2000
20.574774	2	3	2000	2000
20.574774	2	4	2000	2000
20.574774	2	5	2000	2000
20.574774	2	6	2000	2000
20.574774	2	7	2000	2000
20.574774	2	8	2000	2000
20.574774	2	9	2000	2000
20.574774	2	10	2000	2000
20.574774	4	0	400	400
20.574774	4	1	400	400
20.574774	4	2	400	400
20.574774	4	3	400	400
20.574774	4	4	400	400
20.574774	4	5	400	400
20.574774	4	6	400	400
20.574774	4	7	400	400
20.574774	4	8	400	400
20.574774	4	9	400	400
20.574774	4	10	400	400
20.574774	4	0	4000	4000
20.574774	4	1	4000	4000
20.574774	4	2	4000	4000
20.574774	4	3	4000	4000
20.574774	4	4	4000	4000
20.574774	4	5	4000	4000
20.574774	4	6	4000	4000
20.574774	4	7	4000	4000
20.574774	4	8	4000	4000
20.574774	4	9	4000	4000
20.574774	4	10	4000	4000
30.582335	1	0	100	100
30.582335	1	1	100	100
30.582335	1	2	100	100
30.582335	1	3	100	100
30.582335	1	4	100	100
30.582335	1	5	100	100
30.582335	1	6	100	100
30.582335	1	7	100	100
30.582335	1	8	100	100
30.582335	1	9	100	100
30.582335	1	10	100	100
30.582335	1	0	1000	1000
30.582335	1	1	1000	1000
30.582335	1	2	1000	1000
30.582335	1	3	1000	1000
30.582335	1	4	1000	1000
30.582335	1	5	1000	1000
30.582335	1	6	1000	1000
30.582335	1	7	1000	1000
30.582335	1	8	1000	1000
30.582335	1	9	1000	1000
30.582335	1	10	1000	1000
30.582335	2	0	200	200
30.582335	2	1	200	200
30.582335	2	2	200	200
30.582335	2	3	200	200
30.582335	2	4	200	200
30.582335	2	5	200	200
30.582335	2	6	200	200
30.582335	2	7	200	200
30.582335	2	8	200	200
30.582335	2	9	200	200
30.582335	2	10	200	200
30.582335	2	0	2000	2000
30.582335	2	1	2000	2000
30.582335	2	2	2000	2000
30.582335	2	3	2000	2000
30.582335	2	4	2000	2000
30.582335	2	5	2000	2000
30.582335	2	6	2000	2000
30.582335	2	7	2000	2000
30.582335	2	8	2000	2000
30.582335	2	9	2000	2000
30.582335	2	10	2000	2000
30.582335	4	0	400	400
30.582335	4	1	400	400
30.582335	4	2	400	400
30.582335	4	3	400	400
30.582335	4	4	400	400
30.582335	4	5	400	400
30.582335	4	6	400	400
30.582335	4	7	400	400
30.582335	4	8	400	400
30.582335	4	9	400	400
30.582335	4	10	400	400
30.582335	4	0	4000	4000
30.582335	4	1	4000	4000
30.582335	4	2	4000	4000
30.582335	4	3	4000	4000
30.582335	4	4	4000	4000
30.582335	4	5	4000	4000
30.582335	4	6	4000	4000
30.582335	4	7	4000	4000
30.582335	4	8	4000	4000
30.582335	4	9	4000	4000
30.582335	4	10	4000	4000
40.585915	1	0	100	100
40.585915	1	1	100	100
40.585915	1	2	100	100
40.585915	1	3	100	100
40.585915	1	4	100	100
40.585915	1	5	100	100
40.585915	1	6	100	100
40.585915	1	7	100	97
40.585915	1	8	100	95
40.585915	1	9	100	96
40.585915	1	10	100	98
40.585915	1	0	1000	1000
40.585915	1	1	1000	1000
40.585915	1	2	1000	995
40.585915	1	3	1000	954
40.585915	1	4	1000	913
40.585915	1	5	1000	879
40.585915	1	6	1000	854
40.585915	1	7	1000	837
40.585915	1	8	1000	830
40.585915	1	9	1000	832
40.585915	1	10	1000	841
40.585915	2	0	200	200
40.585915	2	1	200	200
40.585915	2	2	200	200
40.585915	2	3	200	200
40.585915	2	4	200	200
40.585915	2	5	200	200
40.585915	2	6	200	200
40.585915	2	7	200	198
40.585915	2	8	200	195
40.585915	2	9	200	196
40.585915	2	10	200	198
40.585915	2	0	2000	2000
40.585915	2	1	2000	2000
40.585915	2	2	2000	1995
40.585915	2	3	2000	1949
40.585915	2	4	2000	1881
40.585915	2	5	2000	1817
40.585915	2	6	2000	1766
40.585915	2	7	2000	1725
40.585915	2	8	2000	1699
40.585915	2	9	2000	1686
40.585915	2	10	2000	1684
40.585915	4	0	400	400
40.585915	4	1	400	400
40.585915	4	2	400	400
40.585915	4	3	400	400
40.585915	4	4	400	400
40.585915	4	5	400	400
40.585915	4	6	400	400
40.585915	4	7	400	398
40.585915	4	8	400	395
40.585915	4	9	400	395
40.585915	4	10	400	397
40.585915	4	0	4000	4000
40.585915	4	1	4000	4000
40.585915	4	2	4000	3994
40.585915	4	3	4000	3948
40.585915	4	4	4000	3881
40.585915	4	5	4000	3817
40.585915	4	6	4000	3766
40.585915	4	7	4000	3727
40.585915	4	8	4000	3698
40.585915	4	9	4000	3687
40.585915	4	10	4000	3684
50.588448	1	0	100	100
50.588448	1	1	100	100
50.588448	1	2	100	100
50.588448	1	3	100	100
50.588448	1	4	100	100
50.588448	1	5	100	100
50.588448	1	6	100	100
50.588448	1	7	100	100
50.588448	1	8	100	100
50.588448	1	9	100	95
50.588448	1	10	100	95
50.588448	1	0	1000	1000
50.588448	1	1	1000	1000
50.588448	1	2	1000	1000
50.588448	1	3	1000	975
50.588448	1	4	1000	940
50.588448	1	5	1000	905
50.588448	1	6	1000	879
50.588448	1	7	1000	857
50.588448	1	8	1000	842
50.588448	1	9	1000	834
50.588448	1	10	1000	830
50.588448	2	0	200	200
50.588448	2	1	200	200
50.588448	2	2	200	200
50.588448	2	3	200	200
50.588448	2	4	200	200
50.588448	2	5	200	200
50.588448	2	6	200	200
50.588448	2	7	200	200
50.588448	2	8	200	197
50.588448	2	9	200	191
50.588448	2	10	200	190
50.588448	2	0	2000	2000
50.588448	2	1	2000	2000
50.588448	2	2	2000	2000
50.588448	2	3	2000	1950
50.588448	2	4	2000	1878
50.588448	2	5	2000	1812
50.588448	2	6	2000	1757
50.588448	2	7	2000	1714
50.588448	2	8	2000	1684
50.588448	2	9	2000	1666
50.588448	2	10	2000	1659
50.588448	4	0	400	400
50.588448	4	1	400	400
50.588448	4	2	400	400
50.588448	4	3	400	400
50.588448	4	4	400	400
50.588448	4	5	400	400
50.588448	4	6	400	400
50.588448	4	7	400	400
50.588448	4	8	400	397
50.588448	4	9	400	391
50.588448	4	10	400	389
50.588448	4	0	4000	4000
50.588448	4	1	4000	4000
50.588448	4	2	4000	4000
50.588448	4	3	4000	3951
50.588448	4	4	4000	3879
50.588448	4	5	4000	3813
50.588448	4	6	4000	3758
50.588448	4	7	4000	3715
50.588448	4	8	4000	3683
50.588448	4	9	4000	3665
50.588448	4	10	4000	3660
60.593086	1	0	100	100
60.593086	1	1	100	100
60.593086	1	2	100	100
60.593086	1	3	100	100
60.593086	1	4	100	100
60.593086	1	5	100	100
60.593086	1	6	100	100
60.593086	1	7	100	100
60.593086	1	8	100	99
60.593086	1	9	100	95
60.593086	1	10	100	95
60.593086	1	0	1000	1000
60.593086	1	1	1000	1000
60.593086	1	2	1000	1000
60.593086	1	3	1000	976
60.593086	1	4	1000	938
60.593086	1	5	1000	905
60.593086	1	6	1000	879
60.593086	1	7	1000	858
60.593086	1	8	1000	841
60.593086	1	9	1000	833
60.593086	1	10	1000	830
60.593086	2	0	200	200
60.593086	2	1	200	200
60.593086	2	2	200	200
60.593086	2	3	200	200
60.593086	2	4	200	200
60.593086	2	5	200	200
60.593086	2	6	200	200
60.593086	2	7	200	200
60.593086	2	8	200	197
60.593086	2	9	200	190
60.593086	2	10	200	189
60.593086	2	0	2000	2000
60.593086	2	1	2000	2000
60.593086	2	2	2000	2000
60.593086	2	3	2000	1951
60.593086	2	4	2000	1877
60.593086	2	5	2000	1812
60.593086	2	6	2000	1757
60.593086	2	7	2000	1716
60.593086	2	8	2000	1684
60.593086	2	9	2000	1668
60.593086	2	10	2000	1660
60.593086	4	0	400	400
60.593086	4	1	400	400
60.593086	4	2	400	400
60.593086	4	3	400	400
60.593086	4	4	400	400
60.593086	4	5	400	400
60.593086	4	6	400	400
60.593086	4	7	400	400
60.593086	4	8	400	396
60.593086	4	9	400	393
60.593086	4	10	400	389
60.593086	4	0	4000	4000
60.593086	4	1	4000	4000
60.593086	4	2	4000	4000
60.593086	4	3	4000	3951
60.593086	4	4	4000	3877
60.593086	4	5	4000	3812
60.593086	4	6	4000	3757
60.593086	4	7	4000	3714
60.593086	4	8	4000	3683
60.593086	4	9	4000	3666
60.593086	4	10	4000	3660
68.681175	1	0	100	100
68.681175	1	1	100	100
68.681175	1	2	100	100
68.681175	1	3	100	100
68.681175	1	4	100	100
68.681175	1	5	100	100
68.681175	1	6	100	100
68.681175	1	7	100	100
68.681175	1	8	100	100
68.681175	1	9	100	100
68.681175	1	10	100	100
68.681175	1	0	1000	1000
68.681175	1	1	1000	1000
68.681175	1	2	1000	1000
68.681175	1	3	1000	1000
68.681175	1	4	1000	1000
68.681175	1	5	1000	1000
68.681175	1	6	1000	1000
68.681175	1	7	1000	1000
68.681175	1	8	1000	1000
68.681175	1	9	1000	1000
68.681175	1	10	1000	1000
68.681175	2	0	200	200
68.681175	2	1	200	200
68.681175	2	2	200	200
68.681175	2	3	200	200
68.681175	2	4	200	198
68.681175	2	5	200	194
68.681175	2	6	200	200
68.681175	2	7	200	200
68.681175	2	8	200	200
68.681175	2	9	200	200
68.681175	2	10	200	200
68.681175	2	0	2000	2000
68.681175	2	1	2000	2000
68.681175	2	2	2000	1933
68.681175	2	3	2000	1873
68.681175	2	4	2000	1838
68.681175	2	5	2000	1831
68.681175	2	6	2000	1848
68.681175	2	7	2000	1894
68.681175	2	8	2000	1964
68.681175	2	9	2000	2000
68.681175	2	10	2000	2000
68.681175	4	0	400	400
68.681175	4	1	400	400
68.681175	4	2	400	400
68.681175	4	3	400	400
68.681175	4	4	400	397
68.681175	4	5	400	395
68.681175	4	6	400	400
68.681175	4	7	400	400
68.681175	4	8	400	400
68.681175	4	9	400	400
68.681175	4	10	400	381
68.681175	4	0	4000	4000
68.681175	4	1	4000	4000
68.681175	4	2	4000	3932
68.681175	4	3	4000	3850
68.681175	4	4	4000	3719
68.681175	4	5	4000	3592
68.681175	4	6	4000	3481
68.681175	4	7	4000	3395
68.681175	4	8	4000	3331
68.681175	4	9	4000	3236
68.681175	4	10	4000	3107
70.595192	1	0	100	100
70.595192	1	1	100	100
70.595192	1	2	100	100
70.595192	1	3	100	100
70.595192	1	4	100	100
70.595192	1	5	100	100
70.595192	1	6	100	100
70.595192	1	7	100	100
70.595192	1	8	100	100
70.595192	1	9	100	100
70.595192	1	10	100	100
70.595192	1	0	1000	1000
70.595192	1	1	1000	1000
70.595192	1	2	1000	1000
70.595192	1	3	1000	1000
70.595192	1	4	1000	1000
70.595192	1	5	1000	1000
70.595192	1	6	1000	1000
70.595192	1	7	1000	1000
70.595192	1	8	1000	1000
70.595192	1	9	1000	1000
70.595192	1	10	1000	1000
70.595192	2	0	200	200
70.595192	2	1	200	200
70.595192	2	2	200	200
70.595192	2	3	200	200
70.595192	2	4	200	198
70.595192	2	5	200	195
70.595192	2	6	200	200
70.595192	2	7	200	200
70.595192	2	8	200	200
70.595192	2	9	200	200
70.595192	2	10	200	200
70.595192	2	0	2000	2000
70.595192	2	1	2000	2000
70.595192	2	2	2000	1940
70.595192	2	3	2000	1879
70.595192	2	4	2000	1843
70.595192	2	5	2000	1830
70.595192	2	6	2000	1842
70.595192	2	7	2000	1879
70.595192	2	8	2000	1938
70.595192	2	9	2000	2000
70.595192	2	10	2000	2000
70.595192	4	0	400	400
70.595192	4	1	400	400
70.595192	4	2	400	400
70.595192	4	3	400	400
70.595192	4	4	400	399
70.595192	4	5	400	395
70.595192	4	6	400	399
70.595192	4	7	400	400
70.595192	4	8	400	400
70.595192	4	9	400	400
70.595192	4	10	400	400
70.595192	4	0	4000	4000
70.595192	4	1	4000	4000
70.595192	4	2	4000	3940
70.595192	4	3	4000	3878
70.595192	4	4	4000	3799
70.595192	4	5	4000	3702
70.595192	4	6	4000	3619
70.595192	4	7	4000	3549
70.595192	4	8	4000	3504
70.595192	4	9	4000	3458
70.595192	4	10	4000	3351
80.596466	1	0	100	100
80.596466	1	1	100	100
80.596466	1	2	100	100
80.596466	1	3	100	100
80.596466	1	4	100	100
80.596466	1	5	100	100
80.596466	1	6	100	95
80.596466	1	7	100	95
80.596466	1	8	100	98
80.596466	1	9	100	100
80.596466	1	10	100	100
80.596466	1	0	1000	1000
80.596466	1	1	1000	1000
80.596466	1	2	1000	974
80.596466	1	3	1000	922
80.596466	1	4	1000	878
80.596466	1	5	1000	850
80.596466	1	6	1000	834
80.596466	1	7	1000	831
80.596466	1	8	1000	843
80.596466	1	9	1000	867
80.596466	1	10	1000	905
80.596466	2	0	200	200
80.596466	2	1	200	200
80.596466	2	2	200	200
80.596466	2	3	200	200
80.596466	2	4	200	194
80.596466	2	5	200	200
80.596466	2	6	200	196
80.596466	2	7	200	195
80.596466	2	8	200	198
80.596466	2	9	200	200
80.596466	2	10	200	200
80.596466	2	0	2000	2000
80.596466	2	1	2000	1992
80.596466	2	2	2000	1881
80.596466	2	3	2000	1770
80.596466	2	4	2000	1709
80.596466	2	5	2000	1698
80.596466	2	6	2000	1739
80.596466	2	7	2000	1823
80.596466	2	8	2000	1843
80.596466	2	9	2000	1860
80.596466	2	10	2000	1812
80.596466	4	0	400	400
80.596466	4	1	400	400
80.596466	4	2	400	400
80.596466	4	3	400	400
80.596466	4	4	400	395
80.596466	4	5	400	400
80.596466	4	6	400	396
80.596466	4	7	400	395
80.596466	4	8	400	399
80.596466	4	9	400	400
80.596466	4	10	400	400
80.596466	4	0	4000	4000
80.596466	4	1	4000	3992
80.596466	4	2	4000	3879
80.596466	4	3	4000	3771
80.596466	4	4	4000	3709
80.596466	4	5	4000	3671
80.596466	4	6	4000	3656
80.596466	4	7	4000	3671
80.596466	4	8	4000	3615
80.596466	4	9	4000	3556
80.596466	4	10	4000	3432
90.597855	1	0	100	100
90.597855	1	1	100	100
90.597855	1	2	100	100
90.597855	1	3	100	100
90.597855	1	4	100	100
90.597855	1	5	100	100
90.597855	1	6	100	96
90.597855	1	7	100	95
90.597855	1	8	100	99
90.597855	1	9	100	100
90.597855	1	10	100	100
90.597855	1	0	1000	1000
90.597855	1	1	1000	1000
90.597855	1	2	1000	975
90.597855	1	3	1000	922
90.597855	1	4	1000	878
90.597855	1	5	1000	849
90.597855	1	6	1000	833
90.597855	1	7	1000	831
90.597855	1	8	1000	841
90.597855	1	9	1000	867
90.597855	1	10	1000	906
90.597855	2	0	200	200
90.597855	2	1	200	200
90.597855	2	2	200	200
90.597855	2	3	200	200
90.597855	2	4	200	196
90.597855	2	5	200	200
90.597855	2	6	200	196
90.597855	2	7	200	195
90.597855	2	8	200	199
90.597855	2	9	200	200
90.597855	2	10	200	200
90.597855	2	0	2000	2000
90.597855	2	1	2000	1992
90.597855	2	2	2000	1882
90.597855	2	3	2000	1771
90.597855	2	4	2000	1707
90.597855	2	5	2000	1696
90.597855	2	6	2000	1738
90.597855	2	7	2000	1822
90.597855	2	8	2000	1842
90.597855	2	9	2000	1859
90.597855	2	10	2000	1811
90.597855	4	0	400	400
90.597855	4	1	400	400
90.597855	4	2	400	400
90.597855	4	3	400	400
90.597855	4	4	400	395
90.597855	4	5	400	400
90.597855	4	6	400	395
90.597855	4	7	400	395
90.597855	4	8	400	399
90.597855	4	9	400	400
90.597855	4	10	400	400
90.597855	4	0	4000	4000
90.597855	4	1	4000	3992
90.597855	4	2	4000	3879
90.597855	4	3	4000	3772
90.597855	4	4	4000	3709
90.597855	4	5	4000	3672
90.597855	4	6	4000	3657
90.597855	4	7	4000	3671
90.597855	4	8	4000	3616
90.597855	4	9	4000	3556
90.597855	4	10	4000	3431
100.599457	1	0	100	100
100.599457	1	1	100	100
100.599457	1	2	100	100
100.599457	1	3	100	100
100.599457	1	4	100	100
100.599457	1	5	100	100
100.599457	1	6	100	96
100.599457	1	7	100	95
100.599457	1	8	100	98
100.599457	1	9	100	100
100.599457	1	10	100	100
100.599457	1	0	1000	1000
100.599457	1	1	1000	1000
100.599457	1	2	1000	976
100.599457	1	3	1000	922
100.599457	1	4	1000	878
100.599457	1	5	1000	849
100.599457	1	6	1000	833
100.599457	1	7	1000	831
100.599457	1	8	1000	843
100.599457	1	9	1000	868
100.599457	1	10	1000	906
100.599457	2	0	200	200
100.599457	2	1	200	200
100.599457	2	2	200	200
100.599457	2	3	200	200
100.599457	2	4	200	196
100.599457	2	5	200	200
100.599457	2	6	200	196
100.599457	2	7	200	195
100.599457	2	8	200	198
100.599457	2	9	200	200
100.599457	2	10	200	200
100.599457	2	0	2000	2000
100.599457	2	1	2000	1992
100.599457	2	2	2000	1881
100.599457	2	3	2000	1771
100.599457	2	4	2000	1709
100.599457	2	5	2000	1697
100.599457	2	6	2000	1738
100.599457	2	7	2000	1823
100.599457	2	8	2000	1842
100.599457	2	9	2000	1859
100.599457	2	10	2000	1812
100.599457	4	0	400	400
100.599457	4	1	400	400
100.599457	4	2	400	400
100.599457	4	3	400	400
100.599457	4	4	400	394
100.599457	4	5	400	400
100.599457	4	6	400	396
100.599457	4	7	400	395
100.599457	4	8	400	399
100.599457	4	9	400	400
100.599457	4	10	400	400
100.599457	4	0	4000	4000
100.599457	4	1	4000	3992
100.599457	4	2	4000	3882
100.599457	4	3	4000	3769
100.599457	4	4	4000	3708
100.599457	4	5	4000	3672
100.599457	4	6	4000	3656
100.599457	4	7	4000	3672
100.599457	4	8	4000	3615
100.599457	4	9	4000	3555
100.599457	4	10	4000	3431
107.769638	1	0	100	100
107.769638	1	1	100	100
107.769638	1	2	100	100
107.769638	1	3	100	100
107.769638	1	4	100	100
107.769638	1	5	100	99
107.769638	1	6	100	95
107.769638	1	7	100	95
107.769638	1	8	100	100
107.769638	1	9	100	100
107.769638	1	10	100	100
107.769638	1	0	1000	1000
107.769638	1	1	1000	1000
107.769638	1	2	1000	969
107.769638	1	3	1000	913
107.769638	1	4	1000	871
107.769638	1	5	1000	842
107.769638	1	6	1000	831
107.769638	1	7	1000	833
107.769638	1	8	1000	852
107.769638	1	9	1000	886
107.769638	1	10	1000	935
107.769638	2	0	200	200
107.769638	2	1	200	200
107.769638	2	2	200	200
107.769638	2	3	200	200
107.769638	2	4	200	195
107.769638	2	5	200	198
107.769638	2	6	200	195
107.769638	2	7	200	195
107.769638	2	8	200	200
107.769638	2	9	200	200
107.769638	2	10	200	200
107.769638	2	0	2000	2000
107.769638	2	1	2000	1994
107.769638	2	2	2000	1880
107.769638	2	3	2000	1767
107.769638	2	4	2000	1702
107.769638	2	5	2000	1686
107.769638	2	6	2000	1721
107.769638	2	7	2000	1803
107.769638	2	8	2000	1853
107.769638	2	9	2000	1887
107.769638	2	10	2000	1872
107.769638	4	0	400	400
107.769638	4	1	400	400
107.769638	4	2	400	400
107.769638	4	3	400	400
107.769638	4	4	400	396
107.769638	4	5	400	398
107.769638	4	6	400	395
107.769638	4	7	400	394
107.769638	4	8	400	395
107.769638	4	9	400	396
107.769638	4	10	400	399
107.769638	4	0	4000	4000
107.769638	4	1	4000	3995
107.769638	4	2	4000	3873
107.769638	4	3	4000	3712
107.769638	4	4	4000	3583
107.769638	4	5	4000	3503
107.769638	4	6	4000	3491
107.769638	4	7	4000	3533
107.769638	4	8	4000	3559
107.769638	4	9	4000	3577
107.769638	4	10	4000	3563
110.600647	1	0	100	100
110.600647	1	1	100	100
110.600647	1	2	100	100
110.600647	1	3	100	100
110.600647	1	4	100	100
110.600647	1	5	100	98
110.600647	1	6	100	95
110.600647	1	7	100	96
110.600647	1	8	100	100
110.600647	1	9	100	100
110.600647	1	10	100	100
110.600647	1	0	1000	1000
110.600647	1	1	1000	1000
110.600647	1	2	1000	968
110.600647	1	3	1000	913
110.600647	1	4	1000	868
110.600647	1	5	1000	842
110.600647	1	6	1000	830
110.600647	1	7	1000	834
110.600647	1	8	1000	854
110.600647	1	9	1000	889
110.600647	1	10	1000	939
110.600647	2	0	200	200
110.600647	2	1	200	200
110.600647	2	2	200	200
110.600647	2	3	200	200
110.600647	2	4	200	194
110.600647	2	5	200	198
110.600647	2	6	200	195
110.600647	2	7	200	197
110.600647	2	8	200	200
110.600647	2	9	200	200
110.600647	2	10	200	200
110.600647	2	0	2000	2000
110.600647	2	1	2000	1995
110.600647	2	2	2000	1880
110.600647	2	3	2000	1766
110.600647	2	4	2000	1700
110.600647	2	5	2000	1685
110.600647	2	6	2000	1719
110.600647	2	7	2000	1804
110.600647	2	8	2000	1853
110.600647	2	9	2000	1889
110.600647	2	10	2000	1879
110.600647	4	0	400	400
110.600647	4	1	400	400
110.600647	4	2	400	400
110.600647	4	3	400	400
110.600647	4	4	400	395
110.600647	4	5	400	398
110.600647	4	6	400	394
110.600647	4	7	400	395
110.600647	4	8	400	394
110.600647	4	9	400	396
110.600647	4	10	400	398
110.600647	4	0	4000	4000
110.600647	4	1	4000	3994
110.600647	4	2	4000	3875
110.600647	4	3	4000	3713
110.600647	4	4	4000	3580
110.600647	4	5	4000	3501
110.600647	4	6	4000	3484
110.600647	4	7	4000	3529
110.600647	4	8	4000	3554
110.600647	4	9	4000	3576
110.600647	4	10	4000	3563
120.601547	1	0	100	100
120.601547	1	1	100	100
120.601547	1	2	100	100
120.601547	1	3	100	100
120.601547	1	4	100	100
120.601547	1	5	100	98
120.601547	1	6	100	95
120.601547	1	7	100	98
120.601547	1	8	100	100
120.601547	1	9	100	100
120.601547	1	10	100	100
120.601547	1	0	1000	1000
120.601547	1	1	1000	1000
120.601547	1	2	1000	963
120.601547	1	3	1000	906
120.601547	1	4	1000	863
120.601547	1	5	1000	839
120.601547	1	6	1000	829
120.601547	1	7	1000	839
120.601547	1	8	1000	863
120.601547	1	9	1000	907
120.601547	1	10	1000	963
120.601547	2	0	200	200
120.601547	2	1	200	200
120.601547	2	2	200	200
120.601547	2	3	200	200
120.601547	2	4	200	200
120.601547	2	5	200	198
120.601547	2	6	200	195
120.601547	2	7	200	198
120.601547	2	8	200	200
120.601547	2	9	200	200
120.601547	2	10	200	200
120.601547	2	0	2000	2000
120.601547	2	1	2000	2000
120.601547	2	2	2000	1963
120.601547	2	3	2000	1905
120.601547	2	4	2000	1864
120.601547	2	5	2000	1838
120.601547	2	6	2000	1830
120.601547	2	7	2000	1835
120.601547	2	8	2000	1851
120.601547	2	9	2000	1880
120.601547	2	10	2000	1926
120.601547	4	0	400	400
120.601547	4	1	400	400
120.601547	4	2	400	400
120.601547	4	3	400	400
120.601547	4	4	400	396
120.601547	4	5	400	398
120.601547	4	6	400	394
120.601547	4	7	400	392
120.601547	4	8	400	394
120.601547	4	9	400	400
120.601547	4	10	400	400
120.601547	4	0	4000	4000
120.601547	4	1	4000	3986
120.601547	4	2	4000	3845
120.601547	4	3	4000	3687
120.601547	4	4	4000	3590
120.601547	4	5	4000	3567
120.601547	4	6	4000	3609
120.601547	4	7	4000	3666
120.601547	4	8	4000	3684
120.601547	4	9	4000	3662
120.601547	4	10	4000	3653
130.602768	1	0	100	100
130.602768	1	1	100	100
130.602768	1	2	100	100
130.602768	1	3	100	100
130.602768	1	4	100	100
130.602768	1	5	100	98
130.602768	1	6	100	95
130.602768	1	7	100	98
130.602768	1	8	100	100
130.602768	1	9	100	100
130.602768	1	10	100	100
130.602768	1	0	1000	1000
130.602768	1	1	1000	1000
130.602768	1	2	1000	963
