Generation	NumSamples	Depth	TargetSampleSize	ActualSampleSize
8.017926	2	6	200	200
8.017926	2	7	200	200
8.017926	2	8	200	200
8.017926	2	9	200	200
8.017926	2	10	200	200
8.017926	2	0	2000	2000
8.017926	2	1	2000	2000
8.017926	2	2	2000	2000
8.017926	2	3	2000	2000
8.017926	2	4	2000	2000
8.017926	2	5	2000	2000
8.017926	2	6	2000	2000
8.017926	2	7	2000	2000
8.017926	2	8	2000	2000
8.017926	2	9	2000	2000
8.017926	2	10	2000	2000
8.017926	4	0	400	400
8.017926	4	1	400	400
8.017926	4	2	400	400
8.017926	4	3	400	400
8.017926	4	4	400	400
8.017926	4	5	400	400
8.017926	4	6	400	400
8.017926	4	7	400	400
8.017926	4	8	400	400
8.017926	4	9	400	400
8.017926	4	10	400	400
8.017926	4	0	4000	4000
8.017926	4	1	4000	4000
8.017926	4	2	4000	4000
8.017926	4	3	4000	4000
8.017926	4	4	4000	4000
8.017926	4	5	4000	4000
8.017926	4	6	4000	4000
8.017926	4	7	4000	4000
8.017926	4	8	4000	4000
8.017926	4	9	4000	4000
8.017926	4	10	4000	4000
10.178174	1	0	100	100
10.178174	1	1	100	100
10.178174	1	2	100	100
10.178174	1	3	100	100
10.178174	1	4	100	100
10.178174	1	5	100	100
10.178174	1	6	100	100
10.178174	1	7	100	100
10.178174	1	8	100	100
10.178174	1	9	100	100
10.178174	1	10	100	100
10.178174	1	0	1000	1000
10.178174	1	1	1000	1000
10.178174	1	2	1000	1000
10.178174	1	3	1000	1000
10.178174	1	4	1000	1000
10.178174	1	5	1000	1000
10.178174	1	6	1000	1000
10.178174	1	7	1000	1000
10.178174	1	8	1000	1000
10.178174	1	9	1000	1000
10.178174	1	10	1000	1000
10.178174	2	0	200	200
10.178174	2	1	200	200
10.178174	2	2	200	200
10.178174	2	3	200	200
10.178174	2	4	200	200
10.178174	2	5	200	200
10.178174	2	6	200	200
10.178174	2	7	200	200
10.178174	2	8	200	200
10.178174	2	9	200	200
10.178174	2	10	200	200
10.178174	2	0	2000	2000
10.178174	2	1	2000	2000
10.178174	2	2	2000	2000
10.178174	2	3	2000	2000
10.178174	2	4	2000	2000
10.178174	2	5	2000	2000
10.178174	2	6	2000	2000
10.178174	2	7	2000	2000
10.178174	2	8	2000	2000
10.178174	2	9	2000	2000
10.178174	2	10	2000	2000
10.178174	4	0	400	400
10.178174	4	1	400	400
10.178174	4	2	400	400
10.178174	4	3	400	400
10.178174	4	4	400	400
10.178174	4	5	400	400
10.178174	4	6	400	400
10.178174	4	7	400	400
10.178174	4	8	400	400
10.178174	4	9	400	400
10.178174	4	10	400	400
10.178174	4	0	4000	4000
10.178174	4	1	4000	4000
10.178174	4	2	4000	4000
10.178174	4	3	4000	4000
10.178174	4	4	4000	4000
10.178174	4	5	4000	4000
10.178174	4	6	4000	4000
10.178174	4	7	4000	4000
10.178174	4	8	4000	4000
10.178174	4	9	4000	4000
10.178174	4	10	4000	4000
20.178930	1	0	100	100
20.178930	1	1	100	100
20.178930	1	2	100	100
20.178930	1	3	100	100
20.178930	1	4	100	100
20.178930	1	5	100	100
20.178930	1	6	100	100
20.178930	1	7	100	100
20.178930	1	8	100	100
20.178930	1	9	100	100
20.178930	1	10	100	100
20.178930	1	0	1000	1000
20.178930	1	1	1000	1000
20.178930	1	2	1000	1000
20.178930	1	3	1000	1000
20.178930	1	4	1000	1000
20.178930	1	5	1000	1000
20.178930	1	6	1000	1000
20.178930	1	7	1000	1000
20.178930	1	8	1000	1000
20.178930	1	9	1000	1000
20.178930	1	10	1000	1000
20.178930	2	0	200	200
20.178930	2	1	200	200
20.178930	2	2	200	200
20.178930	2	3	200	200
20.178930	2	4	200	200
20.178930	2	5	200	200
20.178930	2	6	200	200
20.178930	2	7	200	200
20.178930	2	8	200	200
20.178930	2	9	200	200
20.178930	2	10	200	200
20.178930	2	0	2000	2000
20.178930	2	1	2000	2000
20.178930	2	2	2000	2000
20.178930	2	3	2000	2000
20.178930	2	4	2000	2000
20.178930	2	5	2000	2000
20.178930	2	6	2000	2000
20.178930	2	7	2000	2000
20.178930	2	8	2000	2000
20.178930	2	9	2000	2000
20.178930	2	10	2000	2000
20.178930	4	0	400	400
20.178930	4	1	400	400
20.178930	4	2	400	400
20.178930	4	3	400	400
20.178930	4	4	400	400
20.178930	4	5	400	400
20.178930	4	6	400	400
20.178930	4	7	400	400
20.178930	4	8	400	400
20.178930	4	9	400	400
20.178930	4	10	400	400
20.178930	4	0	4000	4000
20.178930	4	1	4000	4000
20.178930	4	2	4000	4000
20.178930	4	3	4000	4000
20.178930	4	4	4000	4000
20.178930	4	5	4000	4000
20.178930	4	6	4000	4000
20.178930	4	7	4000	4000
20.178930	4	8	4000	4000
20.178930	4	9	4000	4000
20.178930	4	10	4000	4000
30.180630	1	0	100	100
30.180630	1	1	100	100
30.180630	1	2	100	100
30.180630	1	3	100	100
30.180630	1	4	100	100
30.180630	1	5	100	100
30.180630	1	6	100	100
30.180630	1	7	100	100
30.180630	1	8	100	100
30.180630	1	9	100	100
30.180630	1	10	100	100
30.180630	1	0	1000	1000
30.180630	1	1	1000	1000
30.180630	1	2	1000	1000
30.180630	1	3	1000	1000
30.180630	1	4	1000	1000
30.180630	1	5	1000	1000
30.180630	1	6	1000	1000
30.180630	1	7	1000	1000
30.180630	1	8	1000	1000
30.180630	1	9	1000	1000
30.180630	1	10	1000	1000
30.180630	2	0	200	200
30.180630	2	1	200	200
30.180630	2	2	200	200
30.180630	2	3	200	200
30.180630	2	4	200	200
30.180630	2	5	200	200
30.180630	2	6	200	200
30.180630	2	7	200	200
30.180630	2	8	200	200
30.180630	2	9	200	200
30.180630	2	10	200	200
30.180630	2	0	2000	2000
30.180630	2	1	2000	2000
30.180630	2	2	2000	2000
30.180630	2	3	2000	2000
30.180630	2	4	2000	2000
30.180630	2	5	2000	2000
30.180630	2	6	2000	2000
30.180630	2	7	2000	2000
30.180630	2	8	2000	2000
30.180630	2	9	2000	2000
30.180630	2	10	2000	2000
30.180630	4	0	400	400
30.180630	4	1	400	400
30.180630	4	2	400	400
30.180630	4	3	400	400
30.180630	4	4	400	400
30.180630	4	5	400	400
30.180630	4	6	400	400
30.180630	4	7	400	400
30.180630	4	8	400	400
30.180630	4	9	400	400
30.180630	4	10	400	400
30.180630	4	0	4000	4000
30.180630	4	1	4000	4000
30.180630	4	2	4000	4000
30.180630	4	3	4000	4000
30.180630	4	4	4000	4000
30.180630	4	5	4000	4000
30.180630	4	6	4000	4000
30.180630	4	7	4000	4000
30.180630	4	8	4000	4000
30.180630	4	9	4000	4000
30.180630	4	10	4000	4000
40.181171	1	0	100	100
40.181171	1	1	100	100
40.181171	1	2	100	100
40.181171	1	3	100	100
40.181171	1	4	100	100
40.181171	1	5	100	100
40.181171	1	6	100	100
40.181171	1	7	100	100
40.181171	1	8	100	100
40.181171	1	9	100	100
40.181171	1	10	100	100
40.181171	1	0	1000	1000
40.181171	1	1	1000	1000
40.181171	1	2	1000	1000
40.181171	1	3	1000	1000
40.181171	1	4	1000	1000
40.181171	1	5	1000	1000
40.181171	1	6	1000	1000
40.181171	1	7	1000	1000
40.181171	1	8	1000	1000
40.181171	1	9	1000	1000
40.181171	1	10	1000	1000
40.181171	2	0	200	200
40.181171	2	1	200	200
40.181171	2	2	200	200
40.181171	2	3	200	200
40.181171	2	4	200	200
40.181171	2	5	200	200
40.181171	2	6	200	200
40.181171	2	7	200	200
40.181171	2	8	200	200
40.181171	2	9	200	200
40.181171	2	10	200	200
40.181171	2	0	2000	2000
40.181171	2	1	2000	2000
40.181171	2	2	2000	2000
40.181171	2	3	2000	2000
40.181171	2	4	2000	2000
40.181171	2	5	2000	2000
40.181171	2	6	2000	2000
40.181171	2	7	2000	2000
40.181171	2	8	2000	2000
40.181171	2	9	2000	2000
40.181171	2	10	2000	2000
40.181171	4	0	400	400
40.181171	4	1	400	400
40.181171	4	2	400	400
40.181171	4	3	400	400
40.181171	4	4	400	400
40.181171	4	5	400	400
40.181171	4	6	400	400
40.181171	4	7	400	400
40.181171	4	8	400	400
40.181171	4	9	400	400
40.181171	4	10	400	400
40.181171	4	0	4000	4000
40.181171	4	1	4000	4000
40.181171	4	2	4000	4000
40.181171	4	3	4000	4000
40.181171	4	4	4000	4000
40.181171	4	5	4000	4000
40.181171	4	6	4000	4000
40.181171	4	7	4000	4000
40.181171	4	8	4000	4000
40.181171	4	9	4000	4000
40.181171	4	10	4000	4000
50.182476	1	0	100	100
50.182476	1	1	100	100
50.182476	1	2	100	100
50.182476	1	3	100	100
50.182476	1	4	100	100
50.182476	1	5	100	100
50.182476	1	6	100	100
50.182476	1	7	100	100
50.182476	1	8	100	100
50.182476	1	9	100	100
50.182476	1	10	100	100
50.182476	1	0	1000	1000
50.182476	1	1	1000	1000
50.182476	1	2	1000	1000
50.182476	1	3	1000	1000
50.182476	1	4	1000	1000
50.182476	1	5	1000	1000
50.182476	1	6	1000	1000
50.182476	1	7	1000	1000
50.182476	1	8	1000	1000
50.182476	1	9	1000	1000
50.182476	1	10	1000	1000
50.182476	2	0	200	200
50.182476	2	1	200	200
50.182476	2	2	200	200
50.182476	2	3	200	200
50.182476	2	4	200	200
50.182476	2	5	200	200
50.182476	2	6	200	200
50.182476	2	7	200	200
50.182476	2	8	200	200
50.182476	2	9	200	200
50.182476	2	10	200	200
50.182476	2	0	2000	2000
50.182476	2	1	2000	2000
50.182476	2	2	2000	2000
50.182476	2	3	2000	2000
50.182476	2	4	2000	2000
50.182476	2	5	2000	2000
50.182476	2	6	2000	2000
50.182476	2	7	2000	2000
50.182476	2	8	2000	2000
50.182476	2	9	2000	2000
50.182476	2	10	2000	2000
50.182476	4	0	400	400
50.182476	4	1	400	400
50.182476	4	2	400	400
50.182476	4	3	400	400
50.182476	4	4	400	400
50.182476	4	5	400	400
50.182476	4	6	400	400
50.182476	4	7	400	400
50.182476	4	8	400	400
50.182476	4	9	400	400
50.182476	4	10	400	400
50.182476	4	0	4000	4000
50.182476	4	1	4000	4000
50.182476	4	2	4000	4000
50.182476	4	3	4000	4000
50.182476	4	4	4000	4000
50.182476	4	5	4000	4000
50.182476	4	6	4000	4000
50.182476	4	7	4000	4000
50.182476	4	8	4000	4000
50.182476	4	9	4000	4000
50.182476	4	10	4000	4000
57.872463	1	0	100	100
57.872463	1	1	100	100
57.872463	1	2	100	100
57.872463	1	3	100	100
57.872463	1	4	100	100
57.872463	1	5	100	100
57.872463	1	6	100	100
57.872463	1	7	100	100
57.872463	1	8	100	100
57.872463	1	9	100	100
57.872463	1	10	100	100
57.872463	1	0	1000	1000
57.872463	1	1	1000	1000
57.872463	1	2	1000	1000
57.872463	1	3	1000	1000
57.872463	1	4	1000	1000
57.872463	1	5	1000	1000
57.872463	1	6	1000	1000
57.872463	1	7	1000	1000
57.872463	1	8	1000	1000
57.872463	1	9	1000	1000
57.872463	1	10	1000	1000
57.872463	2	0	200	200
57.872463	2	1	200	200
57.872463	2	2	200	200
57.872463	2	3	200	200
57.872463	2	4	200	200
57.872463	2	5	200	200
57.872463	2	6	200	200
57.872463	2	7	200	200
57.872463	2	8	200	200
57.872463	2	9	200	200
57.872463	2	10	200	200
57.872463	2	0	2000	2000
57.872463	2	1	2000	2000
57.872463	2	2	2000	2000
57.872463	2	3	2000	2000
57.872463	2	4	2000	2000
57.872463	2	5	2000	2000
57.872463	2	6	2000	2000
57.872463	2	7	2000	2000
57.872463	2	8	2000	2000
57.872463	2	9	2000	2000
57.872463	2	10	2000	2000
57.872463	4	0	400	400
57.872463	4	1	400	400
57.872463	4	2	400	400
57.872463	4	3	400	400
57.872463	4	4	400	400
57.872463	4	5	400	400
57.872463	4	6	400	400
57.872463	4	7	400	400
57.872463	4	8	400	398
57.872463	4	9	400	400
57.872463	4	10	400	400
57.872463	4	0	4000	4000
57.872463	4	1	4000	4000
57.872463	4	2	4000	4000
57.872463	4	3	4000	4000
57.872463	4	4	4000	4000
57.872463	4	5	4000	3998
57.872463	4	6	4000	3960
57.872463	4	7	4000	3928
57.872463	4	8	4000	3916
57.872463	4	9	4000	3910
57.872463	4	10	4000	3917
58.459087	1	0	100	100
58.459087	1	1	100	100
58.459087	1	2	100	100
58.459087	1	3	100	100
58.459087	1	4	100	100
58.459087	1	5	100	100
58.459087	1	6	100	100
58.459087	1	7	100	100
58.459087	1	8	100	100
58.459087	1	9	100	100
58.459087	1	10	100	100
58.459087	1	0	1000	1000
58.459087	1	1	1000	1000
58.459087	1	2	1000	1000
58.459087	1	3	1000	1000
58.459087	1	4	1000	1000
58.459087	1	5	1000	1000
58.459087	1	6	1000	1000
58.459087	1	7	1000	1000
58.459087	1	8	1000	1000
58.459087	1	9	1000	1000
58.459087	1	10	1000	1000
58.459087	2	0	200	200
58.459087	2	1	200	200
58.459087	2	2	200	200
58.459087	2	3	200	200
58.459087	2	4	200	200
58.459087	2	5	200	200
58.459087	2	6	200	200
58.459087	2	7	200	200
58.459087	2	8	200	200
58.459087	2	9	200	200
58.459087	2	10	200	200
58.459087	2	0	2000	2000
58.459087	2	1	2000	2000
58.459087	2	2	2000	2000
58.459087	2	3	2000	2000
58.459087	2	4	2000	2000
58.459087	2	5	2000	2000
58.459087	2	6	2000	2000
58.459087	2	7	2000	2000
58.459087	2	8	2000	2000
58.459087	2	9	2000	2000
58.459087	2	10	2000	2000
58.459087	4	0	400	400
58.459087	4	1	400	400
58.459087	4	2	400	400
58.459087	4	3	400	400
58.459087	4	4	400	400
58.459087	4	5	400	400
58.459087	4	6	400	400
58.459087	4	7	400	400
58.459087	4	8	400	400
58.459087	4	9	400	397
58.459087	4	10	400	398
58.459087	4	0	4000	4000
58.459087	4	1	4000	4000
58.459087	4	2	4000	4000
58.459087	4	3	4000	4000
58.459087	4	4	4000	4000
58.459087	4	5	4000	4000
58.459087	4	6	4000	3989
58.459087	4	7	4000	3948
58.459087	4	8	4000	3896
58.459087	4	9	4000	3856
58.459087	4	10	4000	3845
59.374733	1	0	100	100
59.374733	1	1	100	100
59.374733	1	2	100	100
59.374733	1	3	100	100
59.374733	1	4	100	100
59.374733	1	5	100	100
59.374733	1	6	100	100
59.374733	1	7	100	100
59.374733	1	8	100	100
59.374733	1	9	100	100
59.374733	1	10	100	100
59.374733	1	0	1000	1000
59.374733	1	1	1000	1000
59.374733	1	2	1000	1000
59.374733	1	3	1000	1000
59.374733	1	4	1000	1000
59.374733	1	5	1000	1000
59.374733	1	6	1000	1000
59.374733	1	7	1000	1000
59.374733	1	8	1000	968
59.374733	1	9	1000	868
59.374733	1	10	1000	747
59.374733	2	0	200	200
59.374733	2	1	200	200
59.374733	2	2	200	200
59.374733	2	3	200	200
59.374733	2	4	200	200
59.374733	2	5	200	200
59.374733	2	6	200	200
59.374733	2	7	200	200
59.374733	2	8	200	200
59.374733	2	9	200	200
59.374733	2	10	200	200
59.374733	2	0	2000	2000
59.374733	2	1	2000	2000
59.374733	2	2	2000	2000
59.374733	2	3	2000	2000
59.374733	2	4	2000	2000
59.374733	2	5	2000	2000
59.374733	2	6	2000	2000
59.374733	2	7	2000	2000
59.374733	2	8	2000	1934
59.374733	2	9	2000	1736
59.374733	2	10	2000	1494
59.374733	4	0	400	400
59.374733	4	1	400	400
59.374733	4	2	400	400
59.374733	4	3	400	400
59.374733	4	4	400	400
59.374733	4	5	400	399
59.374733	4	6	400	400
59.374733	4	7	400	400
59.374733	4	8	400	400
59.374733	4	9	400	400
59.374733	4	10	400	400
59.374733	4	0	4000	4000
59.374733	4	1	4000	4000
59.374733	4	2	4000	4000
59.374733	4	3	4000	3992
59.374733	4	4	4000	3930
59.374733	4	5	4000	3920
59.374733	4	6	4000	3973
59.374733	4	7	4000	4000
59.374733	4	8	4000	3934
59.374733	4	9	4000	3738
59.374733	4	10	4000	3494
60.183132	1	0	100	100
60.183132	1	1	100	100
60.183132	1	2	100	100
60.183132	1	3	100	100
60.183132	1	4	100	100
60.183132	1	5	100	100
60.183132	1	6	100	100
60.183132	1	7	100	100
60.183132	1	8	100	100
60.183132	1	9	100	100
60.183132	1	10	100	100
60.183132	1	0	1000	1000
60.183132	1	1	1000	1000
60.183132	1	2	1000	1000
60.183132	1	3	1000	1000
60.183132	1	4	1000	1000
60.183132	1	5	1000	1000
60.183132	1	6	1000	1000
60.183132	1	7	1000	1000
60.183132	1	8	1000	1000
60.183132	1	9	1000	1000
60.183132	1	10	1000	956
60.183132	2	0	200	200
60.183132	2	1	200	200
60.183132	2	2	200	200
60.183132	2	3	200	200
60.183132	2	4	200	200
60.183132	2	5	200	200
60.183132	2	6	200	200
60.183132	2	7	200	200
60.183132	2	8	200	200
60.183132	2	9	200	200
60.183132	2	10	200	200
60.183132	2	0	2000	2000
60.183132	2	1	2000	2000
60.183132	2	2	2000	2000
60.183132	2	3	2000	2000
60.183132	2	4	2000	2000
60.183132	2	5	2000	2000
60.183132	2	6	2000	2000
60.183132	2	7	2000	2000
60.183132	2	8	2000	2000
60.183132	2	9	2000	2000
60.183132	2	10	2000	1912
60.183132	4	0	400	400
60.183132	4	1	400	400
60.183132	4	2	400	400
60.183132	4	3	400	400
60.183132	4	4	400	400
60.183132	4	5	400	397
60.183132	4	6	400	400
60.183132	4	7	400	400
60.183132	4	8	400	400
60.183132	4	9	400	400
60.183132	4	10	400	400
60.183132	4	0	4000	4000
60.183132	4	1	4000	4000
60.183132	4	2	4000	4000
60.183132	4	3	4000	4000
60.183132	4	4	4000	3945
60.183132	4	5	4000	3916
60.183132	4	6	4000	3945
60.183132	4	7	4000	4000
60.183132	4	8	4000	4000
60.183132	4	9	4000	4000
60.183132	4	10	4000	3911
70.183586	1	0	100	100
70.183586	1	1	100	100
70.183586	1	2	100	100
70.183586	1	3	100	100
70.183586	1	4	100	100
70.183586	1	5	100	100
70.183586	1	6	100	100
70.183586	1	7	100	100
70.183586	1	8	100	100
70.183586	1	9	100	100
70.183586	1	10	100	100
70.183586	1	0	1000	1000
70.183586	1	1	1000	1000
70.183586	1	2	1000	1000
70.183586	1	3	1000	1000
70.183586	1	4	1000	1000
70.183586	1	5	1000	1000
70.183586	1	6	1000	1000
70.183586	1	7	1000	1000
70.183586	1	8	1000	1000
70.183586	1	9	1000	1000
70.183586	1	10	1000	956
70.183586	2	0	200	200
70.183586	2	1	200	200
70.183586	2	2	200	200
70.183586	2	3	200	200
70.183586	2	4	200	200
70.183586	2	5	200	200
70.183586	2	6	200	200
70.183586	2	7	200	200
70.183586	2	8	200	200
70.183586	2	9	200	200
70.183586	2	10	200	200
70.183586	2	0	2000	2000
70.183586	2	1	2000	2000
70.183586	2	2	2000	2000
70.183586	2	3	2000	2000
70.183586	2	4	2000	2000
70.183586	2	5	2000	2000
70.183586	2	6	2000	2000
70.183586	2	7	2000	2000
70.183586	2	8	2000	2000
70.183586	2	9	2000	2000
70.183586	2	10	2000	1912
70.183586	4	0	400	400
70.183586	4	1	400	400
70.183586	4	2	400	400
70.183586	4	3	400	400
70.183586	4	4	400	400
70.183586	4	5	400	398
70.183586	4	6	400	400
70.183586	4	7	400	400
70.183586	4	8	400	400
70.183586	4	9	400	400
70.183586	4	10	400	400
70.183586	4	0	4000	4000
70.183586	4	1	4000	4000
70.183586	4	2	4000	4000
70.183586	4	3	4000	4000
70.183586	4	4	4000	3945
70.183586	4	5	4000	3916
70.183586	4	6	4000	3945
70.183586	4	7	4000	4000
70.183586	4	8	4000	4000
70.183586	4	9	4000	4000
70.183586	4	10	4000	3911
80.183929	1	0	100	100
80.183929	1	1	100	100
80.183929	1	2	100	100
80.183929	1	3	100	100
80.183929	1	4	100	100
80.183929	1	5	100	100
80.183929	1	6	100	100
80.183929	1	7	100	100
80.183929	1	8	100	100
80.183929	1	9	100	100
80.183929	1	10	100	100
80.183929	1	0	1000	1000
80.183929	1	1	1000	1000
80.183929	1	2	1000	1000
80.183929	1	3	1000	1000
80.183929	1	4	1000	1000
80.183929	1	5	1000	1000
80.183929	1	6	1000	1000
80.183929	1	7	1000	1000
80.183929	1	8	1000	1000
80.183929	1	9	1000	1000
80.183929	1	10	1000	956
80.183929	2	0	200	200
80.183929	2	1	200	200
80.183929	2	2	200	200
80.183929	2	3	200	200
80.183929	2	4	200	200
80.183929	2	5	200	200
80.183929	2	6	200	200
80.183929	2	7	200	200
80.183929	2	8	200	200
80.183929	2	9	200	200
80.183929	2	10	200	200
80.183929	2	0	2000	2000
80.183929	2	1	2000	2000
80.183929	2	2	2000	2000
80.183929	2	3	2000	2000
80.183929	2	4	2000	2000
80.183929	2	5	2000	2000
80.183929	2	6	2000	2000
80.183929	2	7	2000	2000
80.183929	2	8	2000	2000
80.183929	2	9	2000	2000
80.183929	2	10	2000	1912
80.183929	4	0	400	400
80.183929	4	1	400	400
80.183929	4	2	400	400
80.183929	4	3	400	400
80.183929	4	4	400	400
80.183929	4	5	400	398
80.183929	4	6	400	400
80.183929	4	7	400	400
80.183929	4	8	400	400
80.183929	4	9	400	400
80.183929	4	10	400	400
80.183929	4	0	4000	4000
80.183929	4	1	4000	4000
80.183929	4	2	4000	4000
80.183929	4	3	4000	4000
80.183929	4	4	4000	3945
80.183929	4	5	4000	3916
80.183929	4	6	4000	3945
80.183929	4	7	4000	4000
80.183929	4	8	4000	4000
80.183929	4	9	4000	4000
80.183929	4	10	4000	3912
90.184410	1	0	100	100
90.184410	1	1	100	100
90.184410	1	2	100	100
90.184410	1	3	100	100
90.184410	1	4	100	100
90.184410	1	5	100	100
90.184410	1	6	100	100
90.184410	1	7	100	100
90.184410	1	8	100	100
90.184410	1	9	100	100
90.184410	1	10	100	100
90.184410	1	0	1000	1000
90.184410	1	1	1000	1000
90.184410	1	2	1000	1000
90.184410	1	3	1000	1000
90.184410	1	4	1000	1000
90.184410	1	5	1000	1000
90.184410	1	6	1000	1000
90.184410	1	7	1000	1000
90.184410	1	8	1000	1000
90.184410	1	9	1000	1000
90.184410	1	10	1000	955
90.184410	2	0	200	200
90.184410	2	1	200	200
90.184410	2	2	200	200
90.184410	2	3	200	200
90.184410	2	4	200	200
90.184410	2	5	200	200
90.184410	2	6	200	200
90.184410	2	7	200	200
90.184410	2	8	200	200
90.184410	2	9	200	200
90.184410	2	10	200	200
90.184410	2	0	2000	2000
90.184410	2	1	2000	2000
90.184410	2	2	2000	2000
90.184410	2	3	2000	2000
90.184410	2	4	2000	2000
90.184410	2	5	2000	2000
90.184410	2	6	2000	2000
90.184410	2	7	2000	2000
90.184410	2	8	2000	2000
90.184410	2	9	2000	2000
90.184410	2	10	2000	1911
90.184410	4	0	400	400
90.184410	4	1	400	400
90.184410	4	2	400	400
90.184410	4	3	400	400
90.184410	4	4	400	400
90.184410	4	5	400	397
90.184410	4	6	400	400
90.184410	4	7	400	400
90.184410	4	8	400	400
90.184410	4	9	400	400
90.184410	4	10	400	400
90.184410	4	0	4000	4000
90.184410	4	1	4000	4000
90.184410	4	2	4000	4000
90.184410	4	3	4000	4000
90.184410	4	4	4000	3944
90.184410	4	5	4000	3916
90.184410	4	6	4000	3945
90.184410	4	7	4000	4000
90.184410	4	8	4000	4000
90.184410	4	9	4000	4000
90.184410	4	10	4000	3912
100.184654	1	0	100	100
100.184654	1	1	100	100
100.184654	1	2	100	100
100.184654	1	3	100	100
100.184654	1	4	100	100
100.184654	1	5	100	100
100.184654	1	6	100	100
100.184654	1	7	100	100
100.184654	1	8	100	100
100.184654	1	9	100	100
100.184654	1	10	100	100
100.184654	1	0	1000	1000
100.184654	1	1	1000	1000
100.184654	1	2	1000	1000
100.184654	1	3	1000	1000
100.184654	1	4	1000	1000
100.184654	1	5	1000	1000
100.184654	1	6	1000	1000
100.184654	1	7	1000	1000
100.184654	1	8	1000	1000
100.184654	1	9	1000	1000
100.184654	1	10	1000	956
100.184654	2	0	200	200
100.184654	2	1	200	200
100.184654	2	2	200	200
100.184654	2	3	200	200
100.184654	2	4	200	200
100.184654	2	5	200	200
100.184654	2	6	200	200
100.184654	2	7	200	200
100.184654	2	8	200	200
100.184654	2	9	200	200
100.184654	2	10	200	200
100.184654	2	0	2000	2000
100.184654	2	1	2000	2000
100.184654	2	2	2000	2000
100.184654	2	3	2000	2000
100.184654	2	4	2000	2000
100.184654	2	5	2000	2000
100.184654	2	6	2000	2000
100.184654	2	7	2000	2000
100.184654	2	8	2000	2000
100.184654	2	9	2000	2000
100.184654	2	10	2000	1912
100.184654	4	0	400	400
100.184654	4	1	400	400
100.184654	4	2	400	400
100.184654	4	3	400	400
100.184654	4	4	400	400
100.184654	4	5	400	398
100.184654	4	6	400	400
100.184654	4	7	400	400
100.184654	4	8	400	400
100.184654	4	9	400	400
100.184654	4	10	400	400
100.184654	4	0	4000	4000
100.184654	4	1	4000	4000
100.184654	4	2	4000	4000
100.184654	4	3	4000	4000
100.184654	4	4	4000	3945
100.184654	4	5	4000	3916
100.184654	4	6	4000	3945
100.184654	4	7	4000	4000
100.184654	4	8	4000	4000
100.184654	4	9	4000	4000
100.184654	4	10	4000	3912
110.185150	1	0	100	100
110.185150	1	1	100	100
110.185150	1	2	100	100
110.185150	1	3	100	100
110.185150	1	4	100	100
110.185150	1	5	100	100
110.185150	1	6	100	100
110.185150	1	7	100	100
110.185150	1	8	100	100
